query,intent
비트 알고 있으면 부탁,6
비트 알고 있으면 대답,6
비트 알고 있으면 대답좀,6
비트 알고 있으면 부탁한다,6
비트 알고 있으면 부탁할게,6
비트 부탁할게,6
비트 부탁 좀,6
비트 부탁한데이,6
비트 가능하냐?,6
비트 부탁,6
비트 제발,6
비트 좀,6
비트 제발 알려줘,6
비트 플리즈,6
비트 필요해,6
비트 부탁 좀 할게,6
비트 부탁 좀 하자,6
비트 필요해요,6
비트 알고 있어?,6
비트 알어?,6
비트 아니?,6
비트 아냐?,6
비트 나도 좀 보자,6
비트 공유,6
비트 필요함,6
비트 나도 알려줘,6
비트 나한테도 알려줘,6
비트 나한테도 공유 좀,6
비트 나한테도 공유해줘,6
비트 제발 부탁해,6
비트 제발 알려주라,6
비트 제발 알려줘라,6
비트 좀 제발,6
비트 부탁 좀 합시다,6
비트 어떻게 되지?,6
비트 어떻게,6
비트 뭐야?,6
비트 뭐니?,6
비트 뭐냐?,6
비트 먹는거야?,6
비트 가능함?,6
비트 뭐임?,6
비트 부탁함,6
비트 앎?,6
비트 알려주셈,6
비트 나도 알려주세요,6
비트 저도 알려주세요,6
비트 저도 궁금해요,6
비트 나도 궁금해,6
비트 저도 부탁할게요,6
비트 나도 부탁할게,6
비트 나도 부탁할게요,6
비트 나도 부탁,6
비트 나도,6
비트 저도,6
우송대비트 알려줘,6
우송대비트 알고 싶어,6
우송대비트 알려 줘,6
우송대비트 궁금해,6
우송대비트 원해,6
우송대비트 좀 알려줄래?,6
우송대비트 어떻게 돼?,6
우송대비트 알려주세요,6
우송대비트 궁금해요,6
우송대비트 알고 싶어요,6
우송대비트 원해요,6
우송대비트 알려주라,6
우송대비트 알려줘라,6
우송대비트 알 수 있니?,6
우송대비트 알 수 있냐?,6
우송대비트 좀 알려줘라,6
우송대비트 빨리 알려줘,6
우송대비트 부탁해,6
우송대비트 부탁해요,6
우송대비트 가능?,6
우송대비트 가능해?,6
우송대비트 가능할까?,6
우송대비트 가능할까요?,6
우송대비트 알 수 있을까?,6
우송대비트 빨리,6
우송대비트 부탁한다,6
우송대비트 빨리 부탁한다,6
우송대비트 얼른 알려줘,6
우송대비트 얼른 부탁한다,6
우송대비트 얼른,6
우송대비트 얼른 가능?,6
우송대비트 빨리 가능?,6
우송대비트 빨리 가능할까?,6
우송대비트 빨리 가능하니?,6
우송대비트 가능하니?,6
우송대비트 알아?,6
우송대비트 알고 있니?,6
우송대비트 알고 있냐?,6
우송대비트 알고 있으면 알려줄래?,6
우송대비트 알고 있으면 부탁,6
우송대비트 알고 있으면 대답,6
우송대비트 알고 있으면 대답좀,6
우송대비트 알고 있으면 부탁한다,6
우송대비트 알고 있으면 부탁할게,6
우송대비트 부탁할게,6
우송대비트 부탁 좀,6
우송대비트 부탁한데이,6
우송대비트 가능하냐?,6
우송대비트 부탁,6
우송대비트 제발,6
우송대비트 좀,6
우송대비트 제발 알려줘,6
우송대비트 플리즈,6
우송대비트 필요해,6
우송대비트 부탁 좀 할게,6
우송대비트 부탁 좀 하자,6
우송대비트 필요해요,6
우송대비트 알고 있어?,6
우송대비트 알어?,6
우송대비트 아니?,6
우송대비트 아냐?,6
우송대비트 나도 좀 보자,6
우송대비트 공유,6
우송대비트 필요함,6
우송대비트 나도 알려줘,6
우송대비트 나한테도 알려줘,6
우송대비트 나한테도 공유 좀,6
우송대비트 나한테도 공유해줘,6
우송대비트 제발 부탁해,6
우송대비트 제발 알려주라,6
우송대비트 제발 알려줘라,6
우송대비트 좀 제발,6
우송대비트 부탁 좀 합시다,6
우송대비트 어떻게 되지?,6
우송대비트 어떻게,6
우송대비트 뭐야?,6
우송대비트 뭐니?,6
우송대비트 뭐냐?,6
우송대비트 먹는거야?,6
우송대비트 가능함?,6
우송대비트 뭐임?,6
우송대비트 부탁함,6
우송대비트 앎?,6
우송대비트 알려주셈,6
우송대비트 나도 알려주세요,6
우송대비트 저도 알려주세요,6
우송대비트 저도 궁금해요,6
우송대비트 나도 궁금해,6
우송대비트 저도 부탁할게요,6
우송대비트 나도 부탁할게,6
우송대비트 나도 부탁할게요,6
우송대비트 나도 부탁,6
우송대비트 나도,6
우송대비트 저도,6
우송대비트교육 알려줘,6
우송대비트교육 알고 싶어,6
우송대비트교육 알려 줘,6
우송대비트교육 궁금해,6
우송대비트교육 원해,6
우송대비트교육 좀 알려줄래?,6
우송대비트교육 어떻게 돼?,6
우송대비트교육 알려주세요,6
우송대비트교육 궁금해요,6
우송대비트교육 알고 싶어요,6
우송대비트교육 원해요,6
우송대비트교육 알려주라,6
우송대비트교육 알려줘라,6
우송대비트교육 알 수 있니?,6
우송대비트교육 알 수 있냐?,6
우송대비트교육 좀 알려줘라,6
우송대비트교육 빨리 알려줘,6
우송대비트교육 부탁해,6
우송대비트교육 부탁해요,6
우송대비트교육 가능?,6
우송대비트교육 가능해?,6
우송대비트교육 가능할까?,6
우송대비트교육 가능할까요?,6
우송대비트교육 알 수 있을까?,6
우송대비트교육 빨리,6
우송대비트교육 부탁한다,6
우송대비트교육 빨리 부탁한다,6
우송대비트교육 얼른 알려줘,6
우송대비트교육 얼른 부탁한다,6
우송대비트교육 얼른,6
우송대비트교육 얼른 가능?,6
우송대비트교육 빨리 가능?,6
우송대비트교육 빨리 가능할까?,6
우송대비트교육 빨리 가능하니?,6
우송대비트교육 가능하니?,6
우송대비트교육 알아?,6
우송대비트교육 알고 있니?,6
우송대비트교육 알고 있냐?,6
우송대비트교육 알고 있으면 알려줄래?,6
우송대비트교육 알고 있으면 부탁,6
우송대비트교육 알고 있으면 대답,6
우송대비트교육 알고 있으면 대답좀,6
우송대비트교육 알고 있으면 부탁한다,6
우송대비트교육 알고 있으면 부탁할게,6
우송대비트교육 부탁할게,6
우송대비트교육 부탁 좀,6
우송대비트교육 부탁한데이,6
우송대비트교육 가능하냐?,6
우송대비트교육 부탁,6
우송대비트교육 제발,6
우송대비트교육 좀,6
우송대비트교육 제발 알려줘,6
우송대비트교육 플리즈,6
우송대비트교육 필요해,6
우송대비트교육 부탁 좀 할게,6
우송대비트교육 부탁 좀 하자,6
우송대비트교육 필요해요,6
우송대비트교육 알고 있어?,6
우송대비트교육 알어?,6
우송대비트교육 아니?,6
우송대비트교육 아냐?,6
우송대비트교육 나도 좀 보자,6
우송대비트교육 공유,6
우송대비트교육 필요함,6
우송대비트교육 나도 알려줘,6
우송대비트교육 나한테도 알려줘,6
우송대비트교육 나한테도 공유 좀,6
우송대비트교육 나한테도 공유해줘,6
우송대비트교육 제발 부탁해,6
우송대비트교육 제발 알려주라,6
우송대비트교육 제발 알려줘라,6
우송대비트교육 좀 제발,6
우송대비트교육 부탁 좀 합시다,6
우송대비트교육 어떻게 되지?,6
우송대비트교육 어떻게,6
우송대비트교육 뭐야?,6
우송대비트교육 뭐니?,6
우송대비트교육 뭐냐?,6
우송대비트교육 먹는거야?,6
우송대비트교육 가능함?,6
우송대비트교육 뭐임?,6
우송대비트교육 부탁함,6
우송대비트교육 앎?,6
우송대비트교육 알려주셈,6
우송대비트교육 나도 알려주세요,6
우송대비트교육 저도 알려주세요,6
우송대비트교육 저도 궁금해요,6
우송대비트교육 나도 궁금해,6
우송대비트교육 저도 부탁할게요,6
우송대비트교육 나도 부탁할게,6
우송대비트교육 나도 부탁할게요,6
우송대비트교육 나도 부탁,6
우송대비트교육 나도,6
우송대비트교육 저도,6
비트교육 알려줘,6
비트교육 알고 싶어,6
비트교육 알려 줘,6
비트교육 궁금해,6
비트교육 원해,6
비트교육 좀 알려줄래?,6
비트교육 어떻게 돼?,6
비트교육 알려주세요,6
비트교육 궁금해요,6
비트교육 알고 싶어요,6
비트교육 원해요,6
비트교육 알려주라,6
비트교육 알려줘라,6
비트교육 알 수 있니?,6
비트교육 알 수 있냐?,6
비트교육 좀 알려줘라,6
비트교육 빨리 알려줘,6
비트교육 부탁해,6
비트교육 부탁해요,6
비트교육 가능?,6
비트교육 가능해?,6
비트교육 가능할까?,6
비트교육 가능할까요?,6
비트교육 알 수 있을까?,6
비트교육 빨리,6
비트교육 부탁한다,6
비트교육 빨리 부탁한다,6
비트교육 얼른 알려줘,6
비트교육 얼른 부탁한다,6
비트교육 얼른,6
비트교육 얼른 가능?,6
비트교육 빨리 가능?,6
비트교육 빨리 가능할까?,6
비트교육 빨리 가능하니?,6
비트교육 가능하니?,6
비트교육 알아?,6
비트교육 알고 있니?,6
비트교육 알고 있냐?,6
비트교육 알고 있으면 알려줄래?,6
비트교육 알고 있으면 부탁,6
비트교육 알고 있으면 대답,6
비트교육 알고 있으면 대답좀,6
비트교육 알고 있으면 부탁한다,6
비트교육 알고 있으면 부탁할게,6
비트교육 부탁할게,6
비트교육 부탁 좀,6
비트교육 부탁한데이,6
비트교육 가능하냐?,6
비트교육 부탁,6
비트교육 제발,6
비트교육 좀,6
비트교육 제발 알려줘,6
비트교육 플리즈,6
비트교육 필요해,6
비트교육 부탁 좀 할게,6
비트교육 부탁 좀 하자,6
비트교육 필요해요,6
비트교육 알고 있어?,6
비트교육 알어?,6
비트교육 아니?,6
비트교육 아냐?,6
비트교육 나도 좀 보자,6
비트교육 공유,6
비트교육 필요함,6
비트교육 나도 알려줘,6
비트교육 나한테도 알려줘,6
비트교육 나한테도 공유 좀,6
비트교육 나한테도 공유해줘,6
비트교육 제발 부탁해,6
비트교육 제발 알려주라,6
비트교육 제발 알려줘라,6
비트교육 좀 제발,6
비트교육 부탁 좀 합시다,6
비트교육 어떻게 되지?,6
비트교육 어떻게,6
비트교육 뭐야?,6
비트교육 뭐니?,6
비트교육 뭐냐?,6
비트교육 먹는거야?,6
비트교육 가능함?,6
비트교육 뭐임?,6
비트교육 부탁함,6
비트교육 앎?,6
비트교육 알려주셈,6
비트교육 나도 알려주세요,6
비트교육 저도 알려주세요,6
비트교육 저도 궁금해요,6
비트교육 나도 궁금해,6
비트교육 저도 부탁할게요,6
비트교육 나도 부탁할게,6
비트교육 나도 부탁할게요,6
비트교육 나도 부탁,6
비트교육 나도,6
비트교육 저도,6
동아리 알려줘,5
동아리 알고 싶어,5
동아리 알려 줘,5
동아리 궁금해,5
동아리 원해,5
동아리 좀 알려줄래?,5
동아리 어떻게 돼?,5
동아리 알려주세요,5
동아리 궁금해요,5
동아리 알고 싶어요,5
동아리 원해요,5
동아리 알려주라,5
동아리 알려줘라,5
동아리 알 수 있니?,5
동아리 알 수 있냐?,5
동아리 좀 알려줘라,5
동아리 빨리 알려줘,5
동아리 부탁해,5
동아리 부탁해요,5
동아리 가능?,5
동아리 가능해?,5
동아리 가능할까?,5
동아리 가능할까요?,5
동아리 알 수 있을까?,5
동아리 빨리,5
동아리 부탁한다,5
동아리 빨리 부탁한다,5
동아리 얼른 알려줘,5
동아리 얼른 부탁한다,5
동아리 얼른,5
동아리 얼른 가능?,5
동아리 빨리 가능?,5
동아리 빨리 가능할까?,5
동아리 빨리 가능하니?,5
동아리 가능하니?,5
동아리 알아?,5
동아리 알고 있니?,5
동아리 알고 있냐?,5
동아리 알고 있으면 알려줄래?,5
동아리 알고 있으면 부탁,5
동아리 알고 있으면 대답,5
동아리 알고 있으면 대답좀,5
동아리 알고 있으면 부탁한다,5
동아리 알고 있으면 부탁할게,5
동아리 부탁할게,5
동아리 부탁 좀,5
동아리 부탁한데이,5
동아리 가능하냐?,5
동아리 부탁,5
동아리 제발,5
동아리 좀,5
동아리 제발 알려줘,5
동아리 플리즈,5
동아리 필요해,5
동아리 부탁 좀 할게,5
동아리 부탁 좀 하자,5
동아리 필요해요,5
동아리 알고 있어?,5
동아리 알어?,5
동아리 아니?,5
동아리 아냐?,5
동아리 나도 좀 보자,5
동아리 공유,5
동아리 필요함,5
동아리 나도 알려줘,5
동아리 나한테도 알려줘,5
동아리 나한테도 공유 좀,5
동아리 나한테도 공유해줘,5
동아리 제발 부탁해,5
동아리 제발 알려주라,5
동아리 제발 알려줘라,5
동아리 좀 제발,5
동아리 부탁 좀 합시다,5
동아리 어떻게 되지?,5
동아리 어떻게,5
동아리 뭐야?,5
동아리 뭐니?,5
동아리 뭐냐?,5
동아리 먹는거야?,5
동아리 가능함?,5
동아리 뭐임?,5
동아리 부탁함,5
동아리 앎?,5
동아리 알려주셈,5
동아리 나도 알려주세요,5
동아리 저도 알려주세요,5
동아리 저도 궁금해요,5
동아리 나도 궁금해,5
동아리 저도 부탁할게요,5
동아리 나도 부탁할게,5
동아리 나도 부탁할게요,5
동아리 나도 부탁,5
동아리 나도,5
동아리 저도,5
IT동아리 알려줘,5
IT동아리 알고 싶어,5
IT동아리 알려 줘,5
IT동아리 궁금해,5
IT동아리 원해,5
IT동아리 좀 알려줄래?,5
IT동아리 어떻게 돼?,5
IT동아리 알려주세요,5
IT동아리 궁금해요,5
IT동아리 알고 싶어요,5
IT동아리 원해요,5
IT동아리 알려주라,5
IT동아리 알려줘라,5
IT동아리 알 수 있니?,5
IT동아리 알 수 있냐?,5
IT동아리 좀 알려줘라,5
IT동아리 빨리 알려줘,5
IT동아리 부탁해,5
IT동아리 부탁해요,5
IT동아리 가능?,5
IT동아리 가능해?,5
IT동아리 가능할까?,5
IT동아리 가능할까요?,5
IT동아리 알 수 있을까?,5
IT동아리 빨리,5
IT동아리 부탁한다,5
IT동아리 빨리 부탁한다,5
IT동아리 얼른 알려줘,5
IT동아리 얼른 부탁한다,5
IT동아리 얼른,5
IT동아리 얼른 가능?,5
IT동아리 빨리 가능?,5
IT동아리 빨리 가능할까?,5
IT동아리 빨리 가능하니?,5
IT동아리 가능하니?,5
IT동아리 알아?,5
IT동아리 알고 있니?,5
IT동아리 알고 있냐?,5
IT동아리 알고 있으면 알려줄래?,5
IT동아리 알고 있으면 부탁,5
IT동아리 알고 있으면 대답,5
IT동아리 알고 있으면 대답좀,5
IT동아리 알고 있으면 부탁한다,5
IT동아리 알고 있으면 부탁할게,5
IT동아리 부탁할게,5
IT동아리 부탁 좀,5
IT동아리 부탁한데이,5
IT동아리 가능하냐?,5
IT동아리 부탁,5
IT동아리 제발,5
IT동아리 좀,5
IT동아리 제발 알려줘,5
IT동아리 플리즈,5
IT동아리 필요해,5
IT동아리 부탁 좀 할게,5
IT동아리 부탁 좀 하자,5
IT동아리 필요해요,5
IT동아리 알고 있어?,5
IT동아리 알어?,5
IT동아리 아니?,5
IT동아리 아냐?,5
IT동아리 나도 좀 보자,5
IT동아리 공유,5
IT동아리 필요함,5
IT동아리 나도 알려줘,5
IT동아리 나한테도 알려줘,5
IT동아리 나한테도 공유 좀,5
